6.0|Marcus Davis|SR|WR|10|17|160|9.41|0|1.7|16.0|37|2016
7.0|Kerryon Johnson|SO|RB|12|17|125|7.35|0|1.4|10.4|37|2016
8.0|Stanton Truitt|SO|RB|11|7|100|14.29|1|0.6|9.1|37|2016
9.0|Will Hastings|SO|K|11|11|98|8.91|1|1.0|8.9|37|2016
10.0|Nate Craig-Myers|FR|WR|10|4|70|17.50|1|0.4|7.0|37|2016
11.0|Jason Smith|JR|WR|10|4|60|15.00|0|0.4|6.0|37|2016
12.0|Kam Martin|FR|RB|10|2|52|26.00|0|0.2|5.2|37|2016
13.0|Chandler Cox|SO|RB|12|4|41|10.25|0|0.3|3.4|37|2016
14.0|Johnathan Ford|SR|DB|12|1|25|25.00|0|0.1|2.1|37|2016
15.0|Jalen Harris|SO|TE|13|2|16|8.00|2|0.2|1.2|37|2016
16.0|Kamryn Pettway|SO|RB|10|2|14|7.00|0|0.2|1.4|37|2016
17.0|John Franklin III|JR|QB|13|1|-3|-3.00|0|0.1|-0.2|37|2016
|Total|||13|178|2203|12.38|12|13.7|169.5|37|2016
|Opponents|||13|270|2979|11.03|14|20.8|229.2|37|2016
1.0|Nick Kurtz|SR|WR|13|49|541|11.04|2|3.8|41.6|77|2016
2.0|Colby Pearson|SR|WR|13|38|384|10.11|4|2.9|29.5|77|2016
3.0|Mitchell Juergens|SR|WR|13|34|333|9.79|2|2.6|25.6|77|2016
4.0|Jonah Trinnaman|JR|WR|13|28|321|11.46|1|2.2|24.7|77|2016
5.0|Moroni Laulu-Pututau|SO|WR|13|27|277|10.26|2|2.1|21.3|77|2016
6.0|Tanner Balderree|JR|TE|13|13|156|12.00|2|1.0|12.0|77|2016
7.0|Brayden El-Bakri|SO|RB|12|5|88|17.60|0|0.4|7.3|77|2016
8.0|Jamaal Williams|SR|RB|10|7|80|11.43|0|0.7|8.0|77|2016
9.0|KJ Hall|FR|RB|4|5|78|15.60|0|1.3|19.5|77|2016
10.0|Algernon Brown|SR|RB|13|6|67|11.17|0|0.5|5.2|77|2016
11.0|Hunter Marshall|SO|TE|12|7|66|9.43|1|0.6|5.5|77|2016
12.0|Aleva Hifo|FR|WR|13|11|58|5.27|0|0.8|4.5|77|2016
13.0|Talon Shumway|FR|WR|7|3|49|16.33|0|0.4|7.0|77|2016
14.0|Garrett Juergens|SR|WR|13|4|36|9.00|1|0.3|2.8|77|2016
15.0|Nate Sampson|SO|TE|4|1|12|12.00|0|0.3|3.0|77|2016
16.0|Corbin Kaufusi|SO|DL|13|1|9|9.00|0|0.1|0.7|77|2016
17.0|Squally Canada|SO|RB|12|3|7|2.33|0|0.3|0.6|77|2016
18.0|Beau Tanner|SO|WR|10|1|5|5.00|0|0.1|0.5|77|2016
19.0|Ului Lapuaho|JR|OL|2|1|4|4.00|0|0.5|2.0|77|2016
20.0|Quin Ficklin|SO|OL|7|1|2|2.00|0|0.1|0.3|77|2016
|Total|||13|245|2573|10.50|15|18.8|197.9|77|2016
|Opponents|||13|271|3278|12.10|17|20.8|252.2|77|2016
1.0|KeVonn Mabon|SR|WR|12|85|972|11.44|3|7.1|81.0|47|2016
2.0|Damon Hazelton Jr.|FR|WR|11|51|505|9.90|4|4.6|45.9|47|2016
3.0|Corey Lacanaria|JR|WR|11|33|341|10.33|2|3.0|31.0|47|2016
4.0|Jordan Hogue|JR|WR|11|20|170|8.50|1|1.8|15.5|47|2016
5.0|Cywettnie Brown|SR|WR|8|5|168|33.60|1|0.6|21.0|47|2016
6.0|Aaron Hepp|SR|WR|12|13|164|12.62|1|1.1|13.7|47|2016
7.0|Darian Green|JR|RB|8|24|124|5.17|0|3.0|15.5|47|2016
8.0|Devin Reece|SO|WR|12|10|110|11.00|1|0.8|9.2|47|2016
9.0|Sam Brunner|SR|TE|12|8|80|10.00|1|0.7|6.7|47|2016
10.0|Teddy Williamson|SR|RB|11|6|40|6.67|0|0.5|3.6|47|2016
11.0|Malik Dunner|FR|RB|10|3|38|12.67|0|0.3|3.8|47|2016
12.0|James Gilbert|SO|RB|12|1|18|18.00|0|0.1|1.5|47|2016
13.0|Riley Neal|SO|QB|11|1|10|10.00|0|0.1|0.9|47|2016
14.0|Danny Pinter|FR|TE|12|3|10|3.33|0|0.3|0.8|47|2016
|Total|||12|263|2750|10.46|14|21.9|229.2|47|2016
|Opponents|||12|301|3836|12.74|27|25.1|319.7|47|2016
1.0|KD Cannon|JR|WR|12|87|1215|13.97|13|7.3|101.3|51|2016
2.0|Ishmael Zamora|SO|WR|10|63|809|12.84|8|6.3|80.9|51|2016
3.0|Chris Platt|SO|WR|13|35|567|16.20|4|2.7|43.6|51|2016
4.0|Blake Lynch|FR|WR|11|34|404|11.88|3|3.1|36.7|51|2016
5.0|Pooh Stricklin|FR|WR|8|13|226|17.38|2|1.6|28.3|51|2016
6.0|Lynx Hawthorne|SR|WR|11|6|106|17.67|0|0.5|9.6|51|2016
7.0|Jordan Feuerbacher|JR|TE|13|7|104|14.86|2|0.5|8.0|51|2016
8.0|Quan Jones|JR|WR|6|5|56|11.20|0|0.8|9.3|51|2016
9.0|Jared Atkinson|FR|WR|9|4|44|11.00|0|0.4|4.9|51|2016
10.0|Sam Tecklenburg|FR|TE|13|3|40|13.33|1|0.2|3.1|51|2016
11.0|JaMycal Hasty|FR|RB|12|3|26|8.67|0|0.3|2.2|51|2016
12.0|Denzel Mims|FR|WR|11|4|24|6.00|0|0.4|2.2|51|2016
13.0|Terence Williams|SO|RB|12|2|22|11.00|0|0.2|1.8|51|2016
14.0|Shock Linwood|SR|RB|11|2|6|3.00|0|0.2|0.5|51|2016
15.0|Zach Smith|FR|QB|10|1|3|3.00|0|0.1|0.3|51|2016
|Total|||13|269|3652|13.58|33|20.7|280.9|51|2016
|Opponents|||13|226|2992|13.24|17|17.4|230.2|51|2016
1.0|Thomas Sperbeck|SR|WR|13|80|1272|15.90|9|6.2|97.8|66|2016
2.0|Cedrick Wilson|JR|WR|13|56|1129|20.16|11|4.3|86.8|66|2016
3.0|Jeremy McNichols|JR|RB|13|37|474|12.81|4|2.8|36.5|66|2016
4.0|Chaz Anderson|SR|WR|13|30|386|12.87|0|2.3|29.7|66|2016
5.0|Sean Modster|SO|WR|10|8|135|16.88|0|0.8|13.5|66|2016
6.0|Alec Dhaenens|JR|TE|13|15|119|7.93|2|1.2|9.2|66|2016
7.0|Jake Roh|JR|TE|11|10|113|11.30|0|0.9|10.3|66|2016
8.0|Jake Knight|SO|TE|13|2|56|28.00|0|0.2|4.3|66|2016
9.0|Alexander Mattison|FR|RB|13|5|54|10.80|0|0.4|4.2|66|2016
10.0|A.J. Richardson|SO|WR|13|2|42|21.00|1|0.2|3.2|66|2016
11.0|Brett Rypien|SO|QB|13|1|33|33.00|1|0.1|2.5|66|2016
12.0|Chase Blakley|SO|TE|13|2|31|15.50|0|0.2|2.4|66|2016
13.0|Akilian Butler|SO|WR|10|3|25|8.33|0|0.3|2.5|66|2016
14.0|Devan Demas|SR|RB|8|1|5|5.00|0|0.1|0.6|66|2016
15.0|Steven Baggett|SR|OL|13|1|4|4.00|0|0.1|0.3|66|2016
|Total|||13|253|3878|15.33|28|19.5|298.3|66|2016
|Opponents|||13|268|2769|10.33|19|20.6|213.0|66|2016
1.0|Michael Walker|SO|WR|13|33|420|12.73|4|2.5|32.3|67|2016
2.0|Jeff Smith|SO|WR|13|27|395|14.63|3|2.1|30.4|67|2016
3.0|Tommy Sweeney|SO|TE|13|26|353|13.58|3|2.0|27.2|67|2016
4.0|Charlie Callinan|JR|WR|13|24|286|11.92|1|1.8|22.0|67|2016
5.0|Davon Jones|FR|RB|13|10|99|9.90|0|0.8|7.6|67|2016
6.0|Chris Garrison|FR|WR|5|5|90|18.00|0|1.0|18.0|67|2016
7.0|Tyler Rouse|SR|RB|13|9|86|9.56|1|0.7|6.6|67|2016
8.0|Colton Cardinal|SO|RB|11|3|52|17.33|0|0.3|4.7|67|2016
9.0|Korab Idrizi|FR|TE|7|2|25|12.50|0|0.3|3.6|67|2016
10.0|Patrick Towles|SR|QB|13|2|25|12.50|1|0.2|1.9|67|2016
11.0|Thadd Smith|JR|WR|13|4|24|6.00|0|0.3|1.8|67|2016
12.0|Myles Willis|SR|RB|13|1|8|8.00|0|0.1|0.6|67|2016
13.0|Ben Glines|FR|WR|12|2|3|1.50|0|0.2|0.3|67|2016
14.0|Jon Hilliman|SO|RB|12|1|2|2.00|0|0.1|0.2|67|2016
15.0|Bobby Wolford|SR|RB|11|1|1|1.00|1|0.1|0.1|67|2016
|Total|||13|150|1869|12.46|14|11.5|143.8|67|2016
|Opponents|||13|213|2673|12.55|28|16.4|205.6|67|2016
1.0|Scott Miller|SO|WR|12|74|968|13.08|10|6.2|80.7|71|2016
2.0|Ronnie Moore|SR|WR|12|42|513|12.21|1|3.5|42.8|71|2016
3.0|Teo Redding|JR|WR|12|31|423|13.65|3|2.6|35.3|71|2016
4.0|Marquis Zimmerman|FR|WR|10|22|184|8.36|1|2.2|18.4|71|2016
5.0|Deric Phouthavong|SO|WR|12|15|170|11.33|1|1.3|14.2|71|2016
6.0|Janarvis Pough|FR|WR|11|12|125|10.42|0|1.1|11.4|71|2016
7.0|Hunter Folkertsma|JR|TE|12|7|93|13.29|1|0.6|7.8|71|2016
8.0|Vanel Dossous|JR|WR|11|9|79|8.78|0|0.8|7.2|71|2016
9.0|Fred Coppet|SR|RB|12|15|79|5.27|0|1.3|6.6|71|2016
